Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
F1,15/01/2022,16:00,St Etienne,Lens,1,2,1,0,300,250,-105,-106,-104,0.5
F1,15/01/2022,20:00,Paris SG,Brest,2,0,1,0,-455,650,850,-278,220,-1.75
F1,16/01/2022,12:00,Rennes,Bordeaux,6,0,2,0,-250,400,600,-189,150,-1.25
F1,16/01/2022,14:00,Lorient,Angers,0,0,0,0,137,225,210,110,-139,-0.25
F1,16/01/2022,14:00,Monaco,Clermont,4,0,1,0,-222,350,550,-139,110,-1
F1,16/01/2022,14:00,Reims,Metz,0,1,0,0,-125,250,400,130,-164,-0.75
F1,16/01/2022,14:00,Strasbourg,Montpellier,3,1,0,1,100,250,260,-118,105,-0.5
F1,16/01/2022,16:05,Troyes,Lyon,0,1,0,1,425,300,-154,-125,100,0.75
F1,16/01/2022,19:45,Marseille,Lille,1,1,0,1,130,240,210,104,-116,-0.25
F1,19/01/2022,18:00,Clermont,Strasbourg,0,2,0,1,210,250,125,-102,-109,0.25
F1,19/01/2022,18:00,Lille,Lorient,3,1,3,0,-189,320,500,-114,102,-1
F1,19/01/2022,18:00,Montpellier,Troyes,0,1,0,0,-133,300,350,-118,105,-0.75
F1,21/01/2022,20:00,Lyon,St Etienne,1,0,1,0,-278,425,700,-175,137,-1.25
F1,22/01/2022,16:00,Brest,Lille,2,0,1,0,230,230,125,-114,102,0.25
F1,22/01/2022,20:00,Lens,Marseille,0,2,0,1,150,260,170,-106,-104,0
F1,23/01/2022,12:00,Metz,Nice,0,2,0,0,400,275,-139,-119,106,0.5
F1,23/01/2022,14:00,Angers,Troyes,2,1,2,1,105,210,320,130,-164,-0.5
F1,23/01/2022,14:00,Bordeaux,Strasbourg,4,3,3,1,275,260,-105,-152,120,0.75
F1,23/01/2022,14:00,Clermont,Rennes,2,1,0,1,280,280,-118,-114,102,0.75
F1,23/01/2022,14:00,Nantes,Lorient,4,2,1,0,115,210,280,130,-164,-0.25
F1,23/01/2022,16:05,Montpellier,Monaco,3,2,2,1,280,250,100,-114,102,0.5
F1,23/01/2022,19:45,Paris SG,Reims,4,0,1,0,-455,550,1200,-189,150,-1.75
F1,26/01/2022,18:00,Angers,St Etienne,0,1,0,1,115,250,230,120,-152,-0.25
F1,01/02/2022,20:00,Lyon,Marseille,2,1,0,1,175,230,160,104,-116,0
F1,04/02/2022,20:00,Marseille,Angers,5,2,2,2,-200,300,600,106,-119,-1
F1,05/02/2022,16:00,St Etienne,Montpellier,3,1,0,1,170,240,162,-101,-110,-0.25
F1,05/02/2022,20:00,Monaco,Lyon,2,0,2,0,-105,260,275,-139,110,-0.25
F1,06/02/2022,12:00,Lorient,Lens,2,0,1,0,230,250,115,-103,-108,0.25
F1,06/02/2022,14:00,Nice,Clermont,0,1,0,0,-182,320,500,-116,104,-0.75
F1,06/02/2022,14:00,Reims,Bordeaux,5,0,1,0,105,260,250,109,-123,-0.5
F1,06/02/2022,14:00,Strasbourg,Nantes,1,0,0,0,-133,275,350,106,-119,-0.5
F1,06/02/2022,14:00,Troyes,Metz,0,0,0,0,100,230,300,110,-139,-0.25
F1,06/02/2022,16:00,Rennes,Brest,2,0,1,0,-200,320,600,-139,110,-1
F1,06/02/2022,19:45,Lille,Paris SG,1,5,1,3,320,260,-118,-125,100,1
F1,11/02/2022,20:00,Paris SG,Rennes,1,0,0,0,-182,333,475,-164,130,-1
F1,12/02/2022,16:00,Montpellier,Lille,0,1,0,0,210,250,125,-112,101,0.25
F1,12/02/2022,20:00,Lyon,Nice,2,0,1,0,-111,275,275,-139,110,-0.75
F1,13/02/2022,12:00,Monaco,Lorient,0,0,0,0,-250,375,700,-115,103,-1.25
F1,13/02/2022,14:00,Angers,Strasbourg,0,1,0,1,200,230,130,108,-122,0.25
F1,13/02/2022,14:00,Brest,Troyes,5,1,2,1,-111,240,300,110,-139,-0.5
F1,13/02/2022,14:00,Clermont,St Etienne,1,2,1,0,125,240,225,110,-139,-0.25
F1,13/02/2022,14:00,Nantes,Reims,1,0,1,0,115,225,260,150,-189,-0.25
F1,13/02/2022,16:05,Lens,Bordeaux,3,2,3,1,-222,375,550,-175,137,-1
F1,13/02/2022,19:45,Metz,Marseille,1,2,0,1,400,300,-152,-110,-101,0.75
F1,18/02/2022,20:00,Lille,Metz,0,0,0,0,-189,300,550,104,-116,-1
F1,19/02/2022,16:00,Lens,Lyon,1,1,1,1,190,240,140,-119,106,0.25
F1,19/02/2022,20:00,Nantes,Paris SG,3,1,3,0,550,333,-200,-164,130,1.5
F1,20/02/2022,12:00,Nice,Angers,1,0,1,0,-143,260,450,101,-112,-0.75
F1,20/02/2022,14:00,Lorient,Montpellier,0,1,0,0,130,225,220,100,-125,-0.25
F1,20/02/2022,14:00,Reims,Brest,1,1,1,1,137,220,220,110,-139,-0.25
F1,20/02/2022,14:00,Rennes,Troyes,4,1,2,1,-278,350,850,-125,100,-1.5
F1,20/02/2022,14:00,St Etienne,Strasbourg,2,2,2,2,200,240,140,-102,-109,0.25
F1,20/02/2022,16:05,Bordeaux,Monaco,1,1,1,0,375,320,-152,-164,130,1
F1,20/02/2022,19:45,Marseille,Clermont,0,2,0,1,-200,320,650,-139,110,-1.25
F1,25/02/2022,20:00,Montpellier,Rennes,2,4,2,2,333,280,-133,-109,-102,0.75
F1,26/02/2022,16:00,Strasbourg,Nice,0,0,0,0,120,230,240,104,-116,-0.5
F1,26/02/2022,20:00,Paris SG,St Etienne,3,1,1,1,-714,700,1800,-303,240,-2.25
F1,27/02/2022,12:00,Monaco,Reims,1,2,0,0,-227,333,700,103,-115,-1.25
F1,27/02/2022,14:00,Angers,Lens,1,2,0,0,190,210,160,110,-139,0.25
F1,27/02/2022,14:00,Brest,Lorient,0,1,0,0,100,230,275,100,-125,-0.25
F1,27/02/2022,14:00,Clermont,Bordeaux,1,1,1,1,-111,250,300,-111,100,-0.5
F1,27/02/2022,14:00,Metz,Nantes,0,0,0,0,200,210,150,130,-164,0
F1,27/02/2022,16:05,Troyes,Marseille,1,1,0,1,350,275,-133,-106,-104,0.75
F1,27/02/2022,19:45,Lyon,Lille,0,1,0,1,-125,275,350,-125,100,-0.75
F1,04/03/2022,20:00,Lorient,Lyon,1,4,0,2,333,280,-125,-108,-103,0.75
F1,05/03/2022,16:00,Lens,Brest,0,1,0,0,-152,260,400,-125,100,-1
