Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
D1,14/03/2025,19:30,St Pauli,Hoffenheim,1,0,0,0,125,225,230,110,-137,-0.25
D1,15/03/2025,14:30,Augsburg,Wolfsburg,1,0,0,0,155,230,175,100,-125,-0.25
D1,15/03/2025,14:30,Mainz,Freiburg,2,2,1,0,-105,230,310,110,-137,-0.5
D1,15/03/2025,14:30,Union Berlin,Bayern Munich,1,1,0,0,750,400,-278,-175,138,1.5
D1,15/03/2025,14:30,Werder Bremen,M'gladbach,2,4,2,2,135,260,180,-175,138,-0.25
D1,15/03/2025,17:30,RB Leipzig,Dortmund,2,0,1,0,138,260,188,-161,130,0
D1,16/03/2025,14:30,Bochum,Ein Frankfurt,1,3,0,2,210,260,120,-149,120,0
D1,16/03/2025,16:30,Heidenheim,Holstein Kiel,3,1,1,0,100,250,275,-125,100,-0.5
D1,16/03/2025,18:30,Stuttgart,Leverkusen,3,4,1,0,210,240,130,-149,120,0.25
D1,28/03/2025,19:30,Leverkusen,Bochum,3,1,1,1,-455,550,1100,-244,170,-1.75
D1,29/03/2025,14:30,Bayern Munich,St Pauli,3,2,1,1,-714,700,1400,-227,175,-2.5
D1,29/03/2025,14:30,Hoffenheim,Augsburg,1,1,0,0,135,230,210,110,-137,-0.25
D1,29/03/2025,14:30,Holstein Kiel,Werder Bremen,0,3,0,1,220,290,105,-161,130,0.25
D1,29/03/2025,14:30,M'gladbach,RB Leipzig,1,0,0,0,188,270,130,-189,150,0.25
D1,29/03/2025,14:30,Wolfsburg,Heidenheim,0,1,0,1,-149,275,400,-137,110,-0.75
D1,29/03/2025,17:30,Ein Frankfurt,Stuttgart,1,0,0,0,150,280,150,-200,163,0
D1,30/03/2025,14:30,Freiburg,Union Berlin,1,2,1,1,100,250,270,110,-137,-0.5
D1,30/03/2025,16:30,Dortmund,Mainz,3,1,2,0,-161,290,400,-149,120,-0.75
D1,04/04/2025,19:30,Augsburg,Bayern Munich,1,3,1,1,650,375,-238,-161,130,1.25
D1,05/04/2025,14:30,Bochum,Stuttgart,0,4,0,2,210,270,115,-175,138,0
D1,05/04/2025,14:30,Freiburg,Dortmund,1,4,0,1,210,250,120,-125,100,0.25
D1,05/04/2025,14:30,Heidenheim,Leverkusen,0,1,0,0,550,375,-227,-161,130,1
D1,05/04/2025,14:30,Mainz,Holstein Kiel,1,1,0,1,-222,350,600,-149,120,-1.25
D1,05/04/2025,14:30,RB Leipzig,Hoffenheim,3,1,2,1,-182,320,450,-189,150,-0.75
D1,05/04/2025,17:30,Werder Bremen,Ein Frankfurt,2,0,1,0,163,250,150,-175,138,-0.25
D1,06/04/2025,14:30,St Pauli,M'gladbach,1,1,0,1,150,230,175,-114,102,-0.25
D1,06/04/2025,16:30,Union Berlin,Wolfsburg,1,0,0,0,145,230,188,105,-118,-0.25
D1,11/04/2025,19:30,Wolfsburg,RB Leipzig,2,3,0,2,188,275,130,-175,138,0
D1,12/04/2025,14:30,Bochum,Augsburg,1,2,0,1,150,240,180,102,-114,-0.25
D1,12/04/2025,14:30,Hoffenheim,Mainz,2,0,2,0,170,250,155,-137,110,-0.25
D1,12/04/2025,14:30,Holstein Kiel,St Pauli,1,2,1,1,225,230,125,100,-111,0.25
D1,12/04/2025,14:30,Leverkusen,Union Berlin,0,0,0,0,-303,375,850,-161,130,-1.25
D1,12/04/2025,14:30,M'gladbach,Freiburg,1,2,1,1,115,260,225,-149,120,-0.25
D1,12/04/2025,17:30,Bayern Munich,Dortmund,2,2,0,0,-227,425,500,-250,200,-1.25
D1,13/04/2025,14:30,Stuttgart,Werder Bremen,1,2,1,1,-154,333,350,-227,175,-0.75
