Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,B365>2.5,B365<2.5,AHCh
I1,13/01/2024,17:00,Verona,Empoli,2,1,1,0,115,225,250,110,-143,-0.25
I1,13/01/2024,19:45,Monza,Inter,1,5,0,2,600,300,-200,-114,102,1.25
I1,14/01/2024,11:30,Lazio,Lecce,1,0,0,0,-154,260,475,110,-143,-0.75
I1,14/01/2024,14:00,Cagliari,Bologna,2,1,1,1,200,210,150,140,-189,0.25
I1,14/01/2024,17:00,Fiorentina,Udinese,2,2,0,1,-149,275,450,106,-119,-0.75
I1,14/01/2024,19:45,Milan,Roma,3,1,1,0,120,220,250,115,-149,-0.25
I1,15/01/2024,19:45,Atalanta,Frosinone,5,0,3,0,-227,350,650,-161,125,-1.25
I1,16/01/2024,19:45,Juventus,Sassuolo,3,0,2,0,-250,320,750,-137,108,-1.25
I1,20/01/2024,17:00,Roma,Verona,2,1,2,0,-227,320,750,108,-137,-1.25
I1,20/01/2024,19:45,Udinese,Milan,2,3,1,1,300,280,-118,-110,-101,0.5
I1,21/01/2024,11:30,Frosinone,Cagliari,3,1,0,1,140,240,190,101,-112,-0.25
I1,21/01/2024,14:00,Empoli,Monza,3,0,2,0,180,230,155,108,-122,0
I1,21/01/2024,17:00,Salernitana,Genoa,1,2,1,1,260,220,115,140,-189,0.25
I1,21/01/2024,19:45,Lecce,Juventus,0,3,0,0,500,250,-154,135,-175,0.75
I1,26/01/2024,19:45,Cagliari,Torino,1,2,0,2,250,220,120,140,-189,0.25
I1,27/01/2024,14:00,Atalanta,Udinese,2,0,2,0,-200,350,500,-137,108,-1
I1,27/01/2024,17:00,Juventus,Empoli,1,1,0,0,-345,450,900,-115,103,-1.5
I1,27/01/2024,19:45,Milan,Bologna,2,2,1,1,-149,275,425,108,-137,-0.75
I1,28/01/2024,11:30,Genoa,Lecce,2,1,0,1,110,210,300,160,-208,-0.25
I1,28/01/2024,14:00,Monza,Sassuolo,1,0,1,0,125,240,220,-133,105,-0.25
I1,28/01/2024,14:00,Verona,Frosinone,1,1,1,0,145,230,190,103,-115,-0.25
I1,28/01/2024,17:00,Lazio,Napoli,0,0,0,0,125,230,230,125,-161,-0.25
I1,28/01/2024,19:45,Fiorentina,Inter,0,1,0,1,320,260,-118,-103,-108,0.5
I1,29/01/2024,19:45,Salernitana,Roma,1,2,0,0,425,280,-149,108,-137,0.75
I1,02/02/2024,19:45,Lecce,Fiorentina,3,2,1,0,275,220,110,115,-149,0.25
I1,03/02/2024,14:00,Empoli,Genoa,0,0,0,0,200,200,160,150,-200,0
I1,03/02/2024,14:00,Udinese,Monza,0,0,0,0,125,230,230,104,-116,-0.25
I1,03/02/2024,17:00,Frosinone,Milan,2,3,1,1,400,320,-161,-167,130,0.75
I1,03/02/2024,19:45,Bologna,Sassuolo,4,2,1,2,-143,275,400,105,-118,-0.75
I1,04/02/2024,11:30,Torino,Salernitana,0,0,0,0,-200,300,650,115,-149,-1
I1,04/02/2024,14:00,Napoli,Verona,2,1,0,0,-250,350,750,-115,103,-1
I1,04/02/2024,17:00,Atalanta,Lazio,3,1,2,0,105,240,275,115,-149,-0.5
I1,04/02/2024,19:45,Inter,Juventus,1,0,1,0,-125,250,375,120,-154,-0.5
I1,05/02/2024,19:45,Roma,Cagliari,4,0,2,0,-227,333,650,-115,103,-1
I1,09/02/2024,19:45,Salernitana,Empoli,1,3,0,1,138,220,220,135,-175,-0.25
I1,10/02/2024,14:00,Cagliari,Lazio,1,3,0,1,250,230,115,130,-167,0.25
I1,10/02/2024,17:00,Roma,Inter,2,4,2,1,320,250,-110,115,-149,0.5
I1,10/02/2024,19:45,Sassuolo,Torino,1,1,1,1,240,230,120,105,-133,0.25
I1,11/02/2024,11:30,Fiorentina,Frosinone,5,1,3,0,-200,333,550,-133,105,-1
I1,11/02/2024,14:00,Bologna,Lecce,4,0,2,0,-137,260,425,120,-154,-0.75
I1,11/02/2024,14:00,Monza,Verona,0,0,0,0,105,240,275,120,-154,-0.25
I1,11/02/2024,17:00,Genoa,Atalanta,1,4,0,1,275,230,105,120,-154,0.5
I1,11/02/2024,19:45,Milan,Napoli,1,0,1,0,-105,260,280,-125,100,-0.5
I1,12/02/2024,19:45,Juventus,Udinese,0,1,0,1,-227,350,700,104,-116,-1
I1,14/02/2024,18:00,Bologna,Fiorentina,2,0,1,0,130,220,220,120,-154,-0.25
I1,16/02/2024,18:00,Torino,Lecce,2,0,0,0,-125,240,375,125,-161,-0.5
I1,16/02/2024,20:00,Inter,Salernitana,4,0,3,0,-714,750,1400,-227,170,-2.25
I1,17/02/2024,14:00,Napoli,Genoa,1,1,0,0,-167,275,500,110,-143,-0.75
I1,17/02/2024,17:00,Verona,Juventus,2,2,1,1,475,250,-149,130,-167,0.75
I1,17/02/2024,19:45,Atalanta,Sassuolo,3,0,1,0,-278,450,700,-208,160,-1.5
I1,18/02/2024,11:30,Lazio,Bologna,1,2,1,1,130,210,240,150,-200,-0.25
I1,18/02/2024,14:00,Empoli,Fiorentina,1,1,0,1,275,230,105,110,-143,0.5
I1,18/02/2024,14:00,Udinese,Cagliari,1,1,1,1,-110,260,300,105,-133,-0.5
I1,18/02/2024,17:00,Frosinone,Roma,0,3,0,1,280,275,-110,-137,108,0.5
I1,18/02/2024,19:45,Monza,Milan,4,2,2,0,375,250,-125,-103,-108,0.75
I1,22/02/2024,19:45,Torino,Lazio,0,2,0,0,140,190,225,170,-227,0
I1,23/02/2024,19:45,Bologna,Verona,2,0,1,0,-182,280,600,110,-143,-0.75
I1,24/02/2024,14:00,Sassuolo,Empoli,2,3,0,1,120,240,230,103,-115,-0.25
I1,24/02/2024,17:00,Salernitana,Monza,0,2,0,0,200,210,150,110,-143,0.25
I1,24/02/2024,19:45,Genoa,Udinese,2,0,2,0,125,200,260,160,-208,-0.25
I1,25/02/2024,11:30,Juventus,Frosinone,3,2,2,2,-333,450,900,-149,115,-1.5
I1,25/02/2024,14:00,Cagliari,Napoli,1,1,0,0,320,275,-120,-114,102,0.75
I1,25/02/2024,17:00,Lecce,Inter,0,4,0,1,600,350,-227,-137,108,1
I1,25/02/2024,19:45,Milan,Atalanta,1,1,1,1,138,240,200,-133,105,-0.25
I1,26/02/2024,17:30,Roma,Torino,3,2,1,1,-110,225,350,140,-189,-0.5
I1,26/02/2024,19:45,Fiorentina,Lazio,2,1,0,1,125,210,250,120,-154,-0.25
I1,28/02/2024,17:00,Sassuolo,Napoli,1,6,1,3,300,280,-125,-143,110,0.75
I1,28/02/2024,19:45,Inter,Atalanta,4,0,2,0,-161,300,450,-133,105,-1
I1,01/03/2024,19:45,Lazio,Milan,0,1,0,0,250,220,120,110,-143,0.25
I1,02/03/2024,14:00,Udinese,Salernitana,1,1,1,1,-154,280,475,105,-118,-0.75
I1,02/03/2024,17:00,Monza,Roma,1,4,0,2,275,240,105,103,-115,0.5
I1,02/03/2024,19:45,Torino,Fiorentina,0,0,0,0,163,200,190,140,-189,0
I1,03/03/2024,11:30,Verona,Sassuolo,1,0,0,0,120,240,225,103,-115,-0.25
I1,03/03/2024,14:00,Empoli,Cagliari,0,1,0,0,115,225,260,110,-143,-0.25
I1,03/03/2024,14:00,Frosinone,Lecce,1,1,1,0,125,230,230,-101,-110,-0.25
I1,03/03/2024,17:00,Atalanta,Bologna,1,2,1,0,-110,240,320,108,-137,-0.5
I1,03/03/2024,19:45,Napoli,Juventus,2,1,1,0,138,210,230,135,-175,-0.25
I1,04/03/2024,19:45,Inter,Genoa,2,1,2,0,-333,475,850,-133,105,-1.5
I1,08/03/2024,19:45,Napoli,Torino,1,1,0,0,-133,260,400,120,-154,-0.75
I1,09/03/2024,14:00,Cagliari,Salernitana,4,2,2,0,-120,260,333,102,-114,-0.5
I1,09/03/2024,14:00,Sassuolo,Frosinone,1,0,0,0,120,260,210,-154,120,-0.25
I1,09/03/2024,17:00,Bologna,Inter,0,1,0,1,250,230,115,110,-143,0.5
I1,09/03/2024,19:45,Genoa,Monza,2,3,0,2,115,220,250,140,-189,-0.25
I1,10/03/2024,11:30,Lecce,Verona,0,1,0,1,120,225,240,130,-167,-0.25
I1,10/03/2024,14:00,Milan,Empoli,1,0,1,0,-227,400,550,-143,110,-1.25
I1,10/03/2024,17:00,Juventus,Atalanta,2,2,0,1,120,230,230,110,-143,-0.25
I1,10/03/2024,19:45,Fiorentina,Roma,2,2,1,0,155,230,175,107,-120,0
I1,11/03/2024,19:45,Lazio,Udinese,1,2,0,0,-110,250,300,115,-149,-0.5
I1,15/03/2024,19:45,Empoli,Bologna,0,1,0,0,300,220,100,135,-175,0.5
I1,16/03/2024,14:00,Monza,Cagliari,1,0,1,0,105,250,260,100,-111,-0.5
I1,16/03/2024,14:00,Udinese,Torino,0,2,0,1,180,190,180,160,-208,0
